"RowName","Distance"
"Deventer                                ",28689.062725192
"Laren                                   ",29843.9475495451
"Delft                                   ",33898.6528533215
"West Betuwe                             ",2468.83536510639
"Bladel                                  ",3045.1786778447
"Soest                                   ",3088.92366691053
"Cranendonck                             ",3121.88201891103
"Eemsdelta                               ",3216.67375715972
"Dantumadiel                             ",3804.11926863499
"Heemstede                               ",3850.30952002563
"Brummen                                 ",4113.68866833648
"Middelburg                              ",4133.01262882174
"Rijswijk                                ",4566.34508113436
"Aalten                                  ",3548.16580644141
"Achtkarspelen                           ",3604.57570041191
"Epe                                     ",4275.26167854086
"Ommen                                   ",4615.92033943395
"Nieuwegein                              ",4753.78461859601
"Nuenen, Gerwen en Nederwetten           ",4928.90203290753
"Buren                                   ",5038.39355548969
"Voorschoten                             ",5388.87038162916
"Valkenswaard                            ",5462.72206871263
"Eersel                                  ",5736.29186931767
"Eemnes                                  ",11109.165822869
"Nissewaard                              ",12344.1106739206
"Steenbergen                             ",13224.3322024214
"Vught                                   ",14678.4978178968
"Gilze en Rijen                          ",16385.8870254253
"Midden-Delfland                         ",18522.4702804459
"Oisterwijk                              ",18695.5412376855
"Coevorden                               ",19625.4640510741
"Bronckhorst                             ",20572.2910044069
"Berkelland                              ",20619.8632151137
"Middelburg                              ",1810.79988126794
